Time (30 min slot)(t),Time code,PV_Output (kw) ,Load (kw) ,System price (yen / kWhalfhour),random PV price(yen / kWhalfhour)
6/16/2020,25,1697.764364,402.27379,2.47,2
6/16/2020,26,1650.556349,423.652856,2.72,2
6/16/2020,27,1585.83576,390.100796,3.27,3
6/16/2020,28,1478.383343,401.139569,3.755,3
6/16/2020,29,1338.09727,382.635528,3.94,4
6/16/2020,30,1232.9124,371.181424,3.94,4
6/16/2020,31,1042.062,377.084254,3.94,4
6/16/2020,32,853.29982,370.719409,4.02,4
6/16/2020,33,626.549815,402.057458,4.08,4
6/16/2020,34,397.107969,414.90805,4.105,3
6/16/2020,35,162.418386,467.083301,4.085,4
6/16/2020,36,22.175841,607.291694,4.1,4
6/16/2020,37,0.174547,711.98668,4.12,3
6/16/2020,38,0,762.033269,4.2,4
6/16/2020,39,0,771.85986,4.205,3
6/16/2020,40,0,781.812749,4.105,4
6/16/2020,41,0,829.798726,4.015,4
6/16/2020,42,0,836.17777,3.965,4
6/16/2020,43,0,828.866865,3.15,3
6/16/2020,44,0.00538,760.415605,3.02,3
6/16/2020,45,0,725.354465,2.965,3
6/16/2020,46,0,700.469569,2.935,3
6/16/2020,47,0,650.36052,2.905,3
6/16/2020,48,0,643.865955,2.765,2
6/17/2020,1,0,568.392689,1.96,2
6/17/2020,2,0,546.817241,1.935,2
6/17/2020,3,0,494.048575,1.865,2
6/17/2020,4,0,479.248834,1.79,2
6/17/2020,5,0,459.280014,1.695,2
6/17/2020,6,0,448.57428,1.71,2
6/17/2020,7,0,448.486539,1.79,2
6/17/2020,8,0,450.345296,1.885,2
6/17/2020,9,0,473.260731,1.96,2
6/17/2020,10,0,477.627232,1.96,2
6/17/2020,11,0,515.396681,1.96,2
6/17/2020,12,0,549.982595,1.755,2
6/17/2020,13,7.809696,644.11488,1.725,2
6/17/2020,14,126.813974,806.756306,1.545,2
6/17/2020,15,354.070313,885.826358,1.62,2
6/17/2020,16,587.413796,796.262806,1.675,2
6/17/2020,17,819.76462,628.750463,1.885,2
6/17/2020,18,1042.869,553.001963,2,2
6/17/2020,19,1247.93931,483.229981,2.605,2
6/17/2020,20,1399.96851,427.4415,2.775,2
6/17/2020,21,1521.57408,421.067878,2.605,2
6/17/2020,22,1601.52362,364.039087,2.76,2
6/17/2020,23,1620.52342,356.543703,2.755,2
6/17/2020,24,1662.31356,346.190812,2.65,2
6/17/2020,25,1684.802023,351.838144,2.065,2
6/17/2020,26,1667.25559,342.483543,2.395,2
6/17/2020,27,1567.06794,341.547749,2.765,2
6/17/2020,28,1381.17363,316.856717,2.945,3
6/17/2020,29,1335.81906,311.349917,3.05,3
6/17/2020,30,1153.13742,309.398432,3.16,3
6/17/2020,31,1005.80187,317.169677,3.27,3
6/17/2020,32,775.69999,336.290112,3.515,3
6/17/2020,33,558.806187,324.037296,4.02,3
6/17/2020,34,335.971904,371.364955,3.975,4
6/17/2020,35,131.252959,448.150531,3.43,3
6/17/2020,36,12.108174,593.933772,3.43,3
6/17/2020,37,0.017484,697.40824,3.58,3
6/17/2020,38,0,808.21321,3.89,4
6/17/2020,39,0,838.2006,3.94,3
6/17/2020,40,0,831.989162,3.34,3
6/17/2020,41,0,852.710355,3.04,3
6/17/2020,42,0,855.869534,2.96,3
6/17/2020,43,0,842.426084,2.9,3
6/17/2020,44,0,784.600615,2.895,3
6/17/2020,45,0,738.499175,2.875,3
6/17/2020,46,0,687.129075,2.83,2
6/17/2020,47,0,670.268856,2.715,2
6/17/2020,48,0,669.90168,2.47,2
6/18/2020,1,0,606.50614,2.3,2
6/18/2020,2,0,559.364401,2.115,2
6/18/2020,3,0,507.294871,1.995,2
6/18/2020,4,0,493.06807,1.995,2
6/18/2020,5,0,479.349155,1.96,2
6/18/2020,6,0,476.450725,1.995,2
6/18/2020,7,0,469.980221,1.995,2
6/18/2020,8,0,485.149611,2.065,2
6/18/2020,9,0,471.355575,1.995,2
6/18/2020,10,0,472.474886,1.915,2
6/18/2020,11,0,531.624649,1.925,2
6/18/2020,12,0,565.278544,1.8,2
6/18/2020,13,8.74533,689.732289,1.885,2
6/18/2020,14,150.105715,838.49398,1.885,2
6/18/2020,15,395.895872,867.363938,2.2,2
6/18/2020,16,644.446196,760.380664,2.57,2
6/18/2020,17,869.88356,613.969414,2.91,3
6/18/2020,18,1086.70046,534.287264,3.06,3
6/18/2020,19,1270.90669,453.132845,3.145,3
6/18/2020,20,1426.03976,393.400952,3.15,3
6/18/2020,21,1531.47169,359.813998,3.065,3
6/18/2020,22,1629.96753,343.055853,3.185,3
6/18/2020,23,1701.70004,292.766956,3.38,3
6/18/2020,24,1725.80304,305.250003,3.18,3
6/18/2020,25,1712.79034,307.176741,3.03,3
6/18/2020,26,1684.2087,325.889841,2.98,3
6/18/2020,27,1620.38173,307.768876,3.57,3
6/18/2020,28,1188.01781,316.839809,3.57,3
6/18/2020,29,356.94348,293.519109,3.57,3
6/18/2020,30,308.9924,288.213451,3.57,3
6/18/2020,31,1095.49157,327.135635,3.57,3
6/18/2020,32,863.71122,294.997264,3.72,3
6/18/2020,33,631.847225,322.296599,3.94,3
6/18/2020,34,392.386034,350.754028,3.84,3
6/18/2020,35,173.234189,405.177357,3.415,3
6/18/2020,36,25.033898,512.748876,3.415,3
6/18/2020,37,0.267505,606.378155,3.44,3
6/18/2020,38,0,699.9311,3.44,3
6/18/2020,39,0,738.08767,3.89,3
6/18/2020,40,0,756.54588,3.755,3
6/18/2020,41,0,811.699524,3.94,4
6/18/2020,42,0,811.387935,3.34,3
6/18/2020,43,0,798.71192,2.98,3
6/18/2020,44,0,758.871691,2.935,3
6/18/2020,45,0,705.799215,2.865,3
6/18/2020,46,0,671.350935,2.785,2
6/18/2020,47,0,633.786105,2.68,2
6/18/2020,48,0,607.829493,2.68,2
6/19/2020,1,0,576.447664,1.995,2
6/19/2020,2,0,550.816565,1.915,2
6/19/2020,3,0,514.261241,1.92,2
6/19/2020,4,0,487.317912,1.865,2
6/19/2020,5,0,475.607069,1.865,2
6/19/2020,6,0,467.911369,1.915,2
6/19/2020,7,0,461.679269,1.915,2
6/19/2020,8,0,456.76509,1.935,2
6/19/2020,9,0,456.363608,1.945,2
6/19/2020,10,0,467.629034,1.865,2
6/19/2020,11,0,498.182855,1.795,2
6/19/2020,12,0,530.383397,1.795,2
6/19/2020,13,7.724128,530.500104,1.98,2
6/19/2020,14,128.421592,598.69109,1.995,2
6/19/2020,15,352.454154,640.706174,2.105,2
6/19/2020,16,601.703513,613.867077,2.47,2
6/19/2020,17,807.96327,598.796898,2.875,3
6/19/2020,18,1022.02703,577.645523,3.015,3
6/19/2020,19,1193.48298,541.172318,3.175,3
6/19/2020,20,1304.53065,464.137964,3.32,3
6/19/2020,21,1430.11579,447.362238,3.57,3
6/19/2020,22,1524.13776,381.035951,3.34,3
6/19/2020,23,1549.87198,334.149448,3.57,3
6/19/2020,24,1584.73615,303.68135,3.57,3
6/19/2020,25,1558.46354,332.949728,2.925,3
6/19/2020,26,1551.09244,346.058289,2.895,3
6/19/2020,27,1475.03913,296.479414,3.05,3
6/19/2020,28,1402.95373,306.146275,3.06,3
6/19/2020,29,1288.12491,281.816974,3.27,3
6/19/2020,30,1154.61422,278.472255,3.21,3
6/19/2020,31,970.52332,263.036433,2.97,3
6/19/2020,32,779.88127,279.95975,2.97,3
6/19/2020,33,428.97009,301.098057,2.96,3
6/19/2020,34,232.17327,326.027538,2.93,3
6/19/2020,35,147.881894,353.950281,2.68,2
6/19/2020,36,17.73149,465.63754,2.47,2
6/19/2020,37,0.316111,588.004906,2.47,2
6/19/2020,38,0,634.562636,2.875,3
6/19/2020,39,0,682.390435,2.92,3
6/19/2020,40,0,674.680372,2.92,3
6/19/2020,41,0,680.347999,2.92,3
6/19/2020,42,0,698.37344,3.015,3
6/19/2020,43,0,691.427274,2.855,2
6/19/2020,44,0,653.744044,2.81,2
6/19/2020,45,0,645.622945,2.77,2
6/19/2020,46,0,592.65174,2.55,2
6/19/2020,47,0,553.33057,2.365,2
6/19/2020,48,0,520.280042,2.065,2
6/20/2020,1,0,499.282966,1.945,2
6/20/2020,2,0,434.679895,1.845,2
6/20/2020,3,0,409.769551,1.865,2
6/20/2020,4,0,392.70486,1.865,2
6/20/2020,5,0,402.126094,1.835,2
6/20/2020,6,0,387.847495,1.835,2
6/20/2020,7,0,401.831002,1.845,2
6/20/2020,8,0,405.68562,1.845,2
6/20/2020,9,0,412.065134,1.835,2
6/20/2020,10,0,429.72433,1.82,2
6/20/2020,11,0,455.811717,1.735,2
6/20/2020,12,0,477.589745,1.535,2
6/20/2020,13,5.82257,587.243938,1.5,2
6/20/2020,14,73.576986,663.268867,1.495,2
6/20/2020,15,185.067033,749.100593,1.485,2
6/20/2020,16,440.73081,679.60205,1.105,1
6/20/2020,17,589.36753,558.077791,1,1
6/20/2020,18,829.49758,465.211426,1,1
6/20/2020,19,465.67929,421.3987,1.485,2
6/20/2020,20,1143.37865,357.440424,1.235,1
6/20/2020,21,1236.36226,325.702096,1,1
6/20/2020,22,765.95223,309.191645,1.44,2
6/20/2020,23,891.71792,293.302293,1.485,2
6/20/2020,24,983.81746,293.339835,1.485,2
6/20/2020,25,1203.72628,294.673408,1.22,1
6/20/2020,26,1171.81875,273.148773,1.02,1
6/20/2020,27,1277.3655,273.004444,1.485,2
6/20/2020,28,1255.71624,270.036753,1.49,2
6/20/2020,29,1068.0713,263.824318,1.515,2
6/20/2020,30,809.36625,257.720979,1.615,2
6/20/2020,31,485.66876,257.003078,1.655,2
6/20/2020,32,268.05364,254.022969,1.735,2
6/20/2020,33,78.433473,272.464324,1.865,2
6/20/2020,34,219.473341,306.4158,2.065,2
6/20/2020,35,58.316863,341.460944,1.96,2
6/20/2020,36,8.210937,451.685196,2.065,2
6/20/2020,37,0.284772,532.109439,2.47,2
6/20/2020,38,0,582.83514,2.835,2
6/20/2020,39,0,619.601231,2.87,3
6/20/2020,40,0,604.533895,2.87,3
6/20/2020,41,0,652.778089,2.84,2
6/20/2020,42,0,660.754965,2.805,2
6/20/2020,43,0,687.966965,2.47,2
6/20/2020,44,0,638.062565,2.325,2
6/20/2020,45,0,597.31377,2.07,2
6/20/2020,46,0,565.524465,2.065,2
6/20/2020,47,0,535.280689,1.935,2
6/20/2020,48,0,532.86235,1.86,2
6/21/2020,1,0,485.864611,1.67,2
6/21/2020,2,0,453.443526,1.865,2
6/21/2020,3,0,403.760164,1.82,2
6/21/2020,4,0,402.035794,1.82,2
6/21/2020,5,0,401.947283,1.815,2
6/21/2020,6,0,410.791256,1.815,2
6/21/2020,7,0,392.985506,1.82,2
6/21/2020,8,0,396.722219,1.82,2
6/21/2020,9,0,405.675188,1.82,2
6/21/2020,10,0,397.58989,1.82,2
6/21/2020,11,0,446.720858,1.735,2
6/21/2020,12,0,472.346977,1.645,2
6/21/2020,13,10.187025,570.466609,1,1
6/21/2020,14,146.072472,672.701419,0.295,1
6/21/2020,15,363.715733,695.71767,0.145,1
6/21/2020,16,597.417367,601.549294,0.005,1
6/21/2020,17,809.63436,515.602895,0.005,1
6/21/2020,18,999.27827,429.180495,0.005,1
6/21/2020,19,1165.07838,381.167454,0.005,1
6/21/2020,20,1307.19776,339.918644,0.005,1
6/21/2020,21,1461.53147,305.462433,0.005,1
6/21/2020,22,1542.91546,285.809663,0.005,1
6/21/2020,23,1592.9523,269.976161,0.005,1
6/21/2020,24,1618.26044,269.400848,0.005,1
6/21/2020,25,1603.77915,288.681618,0.005,1
6/21/2020,26,1549.0938,269.106125,0.005,1
6/21/2020,27,1463.01029,270.013308,0.005,1
6/21/2020,28,1386.80933,260.361103,0.005,1
6/21/2020,29,1276.60922,238.978443,0.005,1
6/21/2020,30,1111.8507,261.966949,0.94,1
6/21/2020,31,960.33876,235.438433,1,1
6/21/2020,32,762.58826,222.823176,1,1
6/21/2020,33,558.624782,224.537977,1.67,2
6/21/2020,34,341.08063,254.460087,1.815,2
6/21/2020,35,132.371407,275.68527,1.96,2
6/21/2020,36,18.98,308.302464,2.3,2
6/21/2020,37,0.293797,415.861767,2.845,2
6/21/2020,38,0,501.232702,2.94,3
6/21/2020,39,0,545.385364,2.97,3
6/21/2020,40,0,543.211047,2.97,3
6/21/2020,41,0,531.487143,2.945,3
6/21/2020,42,0,594.079121,2.86,3
6/21/2020,43,0,557.383086,2.78,2
6/21/2020,44,0,559.196225,2.705,2
6/21/2020,45,0,537.182855,2.44,2
6/21/2020,46,0,505.637009,2.3,2
6/21/2020,47,0,503.882156,1.885,2
6/21/2020,48,0,474.645265,1.85,2
6/22/2020,1,0,439.544112,1.73,2
6/22/2020,2,0,418.032897,1.565,2
6/22/2020,3,0,370.647321,1.55,2
6/22/2020,4,0,377.270948,1.515,2
6/22/2020,5,0,358.08269,1.56,2
6/22/2020,6,0,360.555428,1.55,2
6/22/2020,7,0,364.912995,1.77,2
6/22/2020,8,0,369.669406,1.845,2
6/22/2020,9,0,372.848505,1.85,2
6/22/2020,10,0,374.992435,1.85,2
6/22/2020,11,0,396.589306,1.835,2
6/22/2020,12,0,418.485859,1.82,2
6/22/2020,13,14.697201,463.038945,1.7,2
6/22/2020,14,68.238204,473.217088,1.515,2
6/22/2020,15,259.03799,501.427584,1.485,2
6/22/2020,16,363.15228,498.728904,1.495,2
6/22/2020,17,517.42524,507.281735,1.495,2
6/22/2020,18,1102.54549,455.800603,1.915,2
6/22/2020,19,602.03063,422.600973,2.005,2
6/22/2020,20,687.7472,397.880867,2,2
6/22/2020,21,582.09037,392.332799,1.96,2
6/22/2020,22,1165.28855,364.762302,1.88,2
6/22/2020,23,1431.52753,316.732788,1.88,2
6/22/2020,24,422.87093,290.708026,1.96,2
6/22/2020,25,429.87483,322.291451,1.745,2
6/22/2020,26,360.14253,328.441482,1.745,2
6/22/2020,27,555.08074,330.854243,2.065,2
6/22/2020,28,278.94256,308.391396,2.315,2
6/22/2020,29,124.480466,304.379486,2.85,2
6/22/2020,30,147.824655,317.746631,2.92,3
6/22/2020,31,209.339228,310.912151,2.89,3
6/22/2020,32,166.506075,326.921002,3.035,3
6/22/2020,33,126.158508,315.835346,3.065,3
6/22/2020,34,58.970256,336.636339,3.17,3
6/22/2020,35,27.363425,385.135181,3.135,3
6/22/2020,36,2.928176,479.339614,3.105,3
6/22/2020,37,0.049762,540.213508,3.1,3
6/22/2020,38,0,581.785706,3.185,3
6/22/2020,39,0,599.644265,3.255,3
6/22/2020,40,0,583.371931,3.09,3
6/22/2020,41,0,605.650652,3.045,3
6/22/2020,42,0,592.223138,2.97,3
6/22/2020,43,0,589.112724,2.845,2
6/22/2020,44,0,559.68751,2.47,2
6/22/2020,45,0,554.723335,2.78,2
6/22/2020,46,0,549.565034,2.47,2
6/22/2020,47,0,503.379867,2.47,2
6/22/2020,48,0,495.308801,2.065,2
6/23/2020,1,0,454.698675,1.865,2
6/23/2020,2,0,440.590542,1.865,2
6/23/2020,3,0,404.81573,1.855,2
6/23/2020,4,0,369.168854,1.835,2
6/23/2020,5,0,357.564477,1.835,2
6/23/2020,6,0,371.16282,1.82,2
6/23/2020,7,0,363.230582,1.865,2
6/23/2020,8,0,359.344827,1.865,2
6/23/2020,9,0,362.867619,1.86,2
6/23/2020,10,0,353.442753,1.86,2
6/23/2020,11,0,377.943239,1.855,2
6/23/2020,12,0,372.324141,1.835,2
6/23/2020,13,0.029747,385.896274,1.835,2
6/23/2020,14,1.609606,382.179342,1.835,2
6/23/2020,15,6.57313,412.468354,1.865,2
6/23/2020,16,34.523471,432.099921,1.945,2
6/23/2020,17,22.767453,496.174515,1.96,2
6/23/2020,18,78.625734,505.160886,2.3,2
6/23/2020,19,92.348721,534.31872,2.3,2
6/23/2020,20,359.43927,521.608774,2.3,2
6/23/2020,21,366.90817,486.829735,2.3,2
6/23/2020,22,652.00679,407.844959,2.3,2
6/23/2020,23,764.51958,411.913838,2.3,2
6/23/2020,24,428.70602,405.587819,2.3,2
6/23/2020,25,170.271965,418.704247,1.96,2
6/23/2020,26,243.94107,391.043648,1.96,2
6/23/2020,27,672.55799,374.312419,2.3,2
6/23/2020,28,335.57972,347.665621,2.47,2
6/23/2020,29,325.75874,330.805957,2.835,2
6/23/2020,30,208.16662,327.626346,2.835,2
6/23/2020,31,178.923173,315.343186,2.895,3
6/23/2020,32,246.59757,315.413472,3.08,3
6/23/2020,33,140.368946,327.900975,3.135,3
6/23/2020,34,155.29401,324.799431,3.275,3
6/23/2020,35,129.362412,346.112502,3.05,3
6/23/2020,36,56.746701,412.952071,3.045,3
6/23/2020,37,1.536339,479.542252,3.055,3
6/23/2020,38,0.030933,554.611346,3.255,3
6/23/2020,39,0,571.219016,3.34,3
6/23/2020,40,0,594.682585,3.245,3
6/23/2020,41,0,563.267482,3.195,3
6/23/2020,42,0,581.521975,3.195,3
6/23/2020,43,0,538.720745,3.045,3
6/23/2020,44,0,563.704036,2.905,3
6/23/2020,45,0,513.651198,2.885,3
6/23/2020,46,0,476.253991,2.85,2
6/23/2020,47,0,438.760211,2.47,2
6/23/2020,48,0,430.649098,2.3,2
6/24/2020,1,0,411.499457,2.3,2
6/24/2020,2,0,380.082806,2.07,2
6/24/2020,3,0,353.270308,2.035,2
6/24/2020,4,0,334.969545,2.035,2
6/24/2020,5,0,345.712811,1.99,2
6/24/2020,6,0,364.345715,1.99,2
6/24/2020,7,0,356.422566,1.99,2
6/24/2020,8,0,362.259945,2.065,2
6/24/2020,9,0,359.061339,2.055,2
6/24/2020,10,0,373.842229,2.245,2
6/24/2020,11,0,408.503261,2.055,2
6/24/2020,12,0,455.489073,1.96,2
6/24/2020,13,17.382915,525.25853,1.905,2
6/24/2020,14,139.181319,586.285012,1.865,2
6/24/2020,15,342.623065,590.925084,1.855,2
6/24/2020,16,553.18094,523.493865,1.865,2
6/24/2020,17,786.8715,427.079531,1.98,2
6/24/2020,18,971.80648,374.102964,2.3,2
6/24/2020,19,1145.43317,338.333299,2.47,2
6/24/2020,20,1296.99443,297.662857,2.47,2
6/24/2020,21,1419.21219,284.058172,2.245,2
6/24/2020,22,1487.3992,274.121438,2.365,2
6/24/2020,23,1529.2092,248.614494,2.47,2
6/24/2020,24,1552.9431,250.756019,2.365,2
6/24/2020,25,1557.7356,267.544674,1.96,2
6/24/2020,26,1250.9962,285.339342,1.96,2
6/24/2020,27,1338.76041,274.489497,2.325,2
6/24/2020,28,1325.26895,258.129018,2.575,2
6/24/2020,29,1244.53015,245.724703,2.845,2
6/24/2020,30,1162.78096,242.107974,2.935,3
6/24/2020,31,972.18444,236.907067,2.975,3
6/24/2020,32,792.54168,227.569684,3.12,3
6/24/2020,33,580.490592,224.652233,3.265,3
6/24/2020,34,352.709878,238.459342,3.34,3
6/24/2020,35,162.315685,272.35024,3.305,3
6/24/2020,36,30.399447,320.456745,3.305,3
6/24/2020,37,0.704947,402.950227,3.525,3
6/24/2020,38,0.020174,482.150536,3.84,3
6/24/2020,39,0,525.38317,3.525,3
6/24/2020,40,0,529.144043,3.14,3
6/24/2020,41,0,505.17546,3.16,3
6/24/2020,42,0,528.205774,3.08,3
6/24/2020,43,0,549.91412,2.9,3
6/24/2020,44,0,512.049694,2.855,2
6/24/2020,45,0,497.021129,2.82,2
6/24/2020,46,0,486.873305,2.47,2
6/24/2020,47,0,452.104669,2.5,2
6/24/2020,48,0,451.009439,2.295,2
6/25/2020,1,0,432.274412,2.47,2
6/25/2020,2,0,405.590237,2.11,2
6/25/2020,3,0,397.15904,1.925,2
6/25/2020,4,0,366.206174,1.875,2
6/25/2020,5,0,362.068504,1.775,2
6/25/2020,6,0,374.545369,1.735,2
6/25/2020,7,0,359.248262,1.735,2
6/25/2020,8,0,363.128388,1.865,2
6/25/2020,9,0,371.662118,1.96,2
6/25/2020,10,0,363.078862,2.035,2
6/25/2020,11,0,384.986012,1.925,2
6/25/2020,12,0,451.289788,1.865,2
6/25/2020,13,4.387051,503.444229,1.955,2
6/25/2020,14,32.682422,551.646168,2.015,2
6/25/2020,15,92.615529,587.479106,2.235,2
6/25/2020,16,121.55584,522.203472,2.445,2
6/25/2020,17,165.231288,496.885181,2.88,3
6/25/2020,18,206.144111,465.007027,3.245,3
6/25/2020,19,240.80289,417.663899,3.245,3
6/25/2020,20,194.92251,418.198712,3.245,3
